Ticker, Company Name, Price, cash_price, cash_delta, inventory_price, cash_inventory_price, tangible_price, current_price, current_delta, asset_price, asset_delta
A,Agilent Technologies,122.07,4.696112843270288,-117.37388715672971,2.34642695846954,7.042539801739827,1.4339275857313856,6.348388493192589,-115.7216115068074,15.880748011975093,-106.18925198802489
AA,Alcoa Corp,24.55,9.336867990444512,-15.213132009555489,7.518975490000822,16.855843480445333,18.259600707119308,9.412165312948096,-15.137834687051905,18.259600707119308,-6.290399292880693
AAP,Advance Auto Parts Inc,160.35,15.74257250498747,-144.60742749501253,64.36226764432074,80.10484014930822,30.726772751340924,26.357293503976205,-133.9927064960238,55.45191309898959,-104.8980869010104
AAT,American Assets Trust Inc,31.08,2.576633262129649,-28.50336673787035,0.0,2.576633262129649,21.20489201843527,0.5081869860703019,-30.571813013929695,21.24878504161601,-9.831214958383988
ABB,ABB Ltd.,28.78,3.8964125010594755,-24.883587498940525,2.140997494071743,6.037409995131219,1.8444310596279407,3.101725150287047,-25.678274849712956,7.722719095376403,-21.057280904623596
ABBV,Abbvie Inc,107.74,4.5030401731966,-103.2369598268034,1.9677435926647782,6.470783765861378,-57.87341215801124,-0.663844412954266,-108.40384441295426,8.649235653422902,-99.09076434657709
ABC,Amerisource Bergen Corp.,101.22,23.892384278635497,-77.32761572136451,64.3798830665322,88.27226734516769,-45.27896694847712,-1.681581134714321,-102.90158113471432,-3.4059650870284064,-104.6259650870284
ABEV,Ambev S.A.,2.55,2.5226139973919017,-0.027386002608098092,1.1213136105787387,3.64392760797064,3.69008710372522,1.0141858301866074,-1.5358141698133925,10.665807383632627,8.115807383632628
ABG,Asbury Automotive Group Inc,169.45,0.21259442562897357,-169.23740557437102,42.97000012651961,43.182594552148586,-9.260820589593825,4.423001099061328,-165.02699890093865,42.09888150443015,-127.35111849556984
ABM,ABM Industries Inc.,43.18,5.904851010363148,-37.275148989636854,0.0,5.904851010363148,-6.150511985933812,6.817092072085917,-36.36290792791408,22.47648133193786,-20.70351866806214
ABR,Arbor Realty Trust Inc.,16.67,0.0,-16.67,0.0,0.0,8.583826360277362,9.454661304828853,-7.215338695171148,10.273193281415963,-6.396806718584038
ABT,Abbott Laboratories,119.78,2.669319878470103,-117.1106801215299,2.906856058735568,5.576175937205671,-4.0398077213793995,4.024573809580902,-115.7554261904191,17.708576137320367,-102.07142386267964
ACC,American Campus Communities Inc.,40.96,0.3229552038121691,-40.63704479618783,0.0,0.3229552038121691,22.908429110475407,0.0170527090226363,-40.942947290977365,22.908429110475407,-18.051570889524594
ACCO,Acco Brands Corporation,8.1,0.9079668984052873,-7.1920331015947125,3.1800006173751614,4.0879675157804485,-7.672214467876845,3.1186229016321465,-4.981377098367853,7.674330940833501,-0.42566905916649844
ACI,Albertsons Companies Inc,16.17,3.9440791145366463,-12.225920885463356,9.96276833136592,13.906847445902565,-0.6141344256010169,1.8192040749965064,-14.350795925003496,6.387943178916768,-9.782056821083234
ACM,AECOM,57.89,7.072893176909906,-50.81710682309009,0.0,7.072893176909906,-4.591929400130584,6.088190207037841,-51.80180979296216,19.68839971807756,-38.20160028192244
ACN,Accenture plc,250.9,13.124625520958174,-237.77537447904183,0.0,13.124625520958174,14.79136345394322,8.783370806509707,-242.1166291934903,27.084479688743812,-223.8155203112562
ACRE,Ares Commercial Real Estate Corp,13.81,0.0,-13.81,0.0,0.0,14.034743262628597,12.585455202550019,-1.2245447974499815,14.034743262628597,0.22474326262859634
ADC,Agree Realty Corp.,64.56,0.24516221966724813,-64.31483778033275,0.0,0.24516221966724813,30.675633256179292,-0.7472990962252632,-65.30729909622526,37.7126636474477,-26.847336352552304
ADM,Archer Daniels Midland Co.,56.58,1.7047163031897719,-54.87528369681023,15.756038236865802,17.460754540055575,25.25965180475393,15.930465959871507,-40.64953404012849,34.74528313315693,-21.834716866843067
ADPT,Adaptive Biotechnologies Corp,56.57,6.105617041190404,-50.464382958809594,0.07849535919219736,6.184112400382601,4.7189485581731,5.677504405000023,-50.89249559499998,5.666690821147074,-50.90330917885293
ADS,Alliance Data System,96.5,64.50509095492323,-31.994909045076767,4.249490789260145,68.75458174418338,5.5297860911526255,119.3608204283164,22.8608204283164,27.71388815520448,-68.78611184479553
ADT,ADT Inc,7.61,0.6430584131575406,-6.966941586842459,0.2632985042314917,0.9063569173890323,-10.67600365870048,-0.0913635837300221,-7.701363583730022,4.123594846062741,-3.486405153937259
AEE,Ameren Corp.,70.27,0.03236154604017691,-70.23763845395982,2.0792293330813663,2.111590879121543,31.61723048125284,-1.5371734369084031,-71.8071734369084,33.279804909066925,-36.99019509093307
AEL,American Equity Investment Life Holding Co,27.63,0.0,-27.63,0.0,0.0,66.49536287482775,60.100090382179566,32.47009038217956,66.49566716631692,38.865667166316925
AEM,Agnico Eagle Mines Ltd,55.87,1.3205996115916838,-54.549400388408316,2.676666419977629,3.9972660315693127,20.849975909825602,2.763861917458275,-53.10613808254172,22.524931221363012,-33.345068778636985
AEO,American Eagle Outfitters Inc.,25.7,4.166198611482152,-21.533801388517848,3.3695219521231237,7.535720563605276,6.121722541604279,3.691387867244201,-22.008612132755797,6.4277927225147184,-19.27220727748528
AEP,American Electric Power Company Inc.,74.85,1.2464056798870011,-73.60359432011299,2.553046578504601,3.799452258391602,40.92247799873381,-9.486543311116678,-84.33654331111667,41.1742974750323,-33.6757025249677
AER,Aercap Holdings N.V.,48.18,24.656839734656984,-23.523160265343016,0.0,24.656839734656984,65.21673095322772,29.50462120669258,-18.67537879330742,66.96412343952971,18.784123439529715
AES,AES Corp.,26.56,2.840041404886965,-23.719958595113035,0.7126414112845005,3.552682816171466,0.49764621758474614,0.16237399244456974,-26.39762600755543,4.316441965818146,-22.243558034181852
AFG,American Financial Group Inc,106.7,0.0,-106.7,0.0,0.0,68.15652210360113,43.95226302913424,-62.747736970865766,70.54010042349393,-36.15989957650608
AFL,Aflac Inc.,47.89,0.0,-47.89,0.0,0.0,46.23705581493402,32.251624110573914,-15.638375889426086,46.23705581493402,-1.6529441850659836
AG,First Majestic Silver Corporation,18.01,0.504083952222542,-17.50591604777746,0.19615253685185544,0.7002364890743974,2.90589042432458,0.5146937325180498,-17.49530626748195,2.90589042432458,-15.104109575675421
AGCO,AGCO Corp.,129.48,6.82247435737632,-122.65752564262367,27.46479843553587,34.28727279291219,14.34188249450811,14.515448378355256,-114.96455162164473,37.51292798810225,-91.96707201189774
AGM,Federal Agricultural Mortgage Corp.,86.25,0.0,-86.25,0.0,0.0,61.612871650795974,97.88872483395005,11.63872483395005,101.07050464692162,14.82050464692162
AGO,Assured Guaranty Ltd,44.22,0.0,-44.22,0.0,0.0,78.49647143324928,59.537525471442905,15.317525471442906,81.04578139939296,36.825781399392966
AGRO,Adecoagro S.A.,8.25,2.0178236433802317,-6.232176356619768,1.4089466678566747,3.4267703112369063,6.770533295811072,1.7437004664518105,-6.506299533548189,7.031777056276132,-1.2182229437238679
AGX,Argan,50.02,28.24925912855532,-21.770740871444684,0.0,28.24925912855532,18.90736686605308,17.704942565533432,-32.31505743446657,20.963903752773508,-29.056096247226495
AHC,A.H. Belo Corp,2.04,2.279352991921374,0.23935299192137416,0.10886241416921928,2.3882154060905934,2.62431274661666,3.0760231324710925,1.0360231324710925,2.6310704522488906,0.5910704522488905
AHH,Armada Hoffler Properties Inc,12.91,1.2700477553421872,-11.639952244657813,0.0,1.2700477553421872,5.009558973979409,1.978422289264747,-10.931577710735253,8.963072177839758,-3.9469278221602426
AHT,Ashford Hospitality Trust Inc,3.43,1.779280885737418,-1.650719114262582,0.0399354319642182,1.8192163177016363,-2.4363949912757836,0.5867592762516026,-2.8432407237483974,-2.4215551994489055,-5.851555199448906
AIG,American International Group Inc,43.95,0.0,-43.95,0.0,0.0,73.8492159771051,65.54302184083105,21.593021840831042,74.41217072222709,30.462170722227086
AIN,Albany International Corp.,79.05,7.013159609120521,-72.03684039087948,3.684267100977199,10.69742671009772,16.750521172638436,16.3428664495114,-62.70713355048859,24.32602605863192,-54.72397394136807
AIR,AAR Corp.,39.78,3.116824003942386,-36.66317599605762,16.575836748239052,19.692660752181435,22.047279613341548,17.95007278634092,-21.82992721365908,25.521121639553698,-14.258878360446303
AIT,Applied Industrial Technologies Inc.,85.37,7.436512616409653,-77.93348738359035,9.367443579975157,16.80395619638481,0.7434323702644975,18.688919970892083,-66.68108002910792,22.679902058212438,-62.69009794178757
AIV,Apartment Investment & Management Co.,4.76,1.467533730485356,-3.2924662695146436,0.0,1.467533730485356,13.632439080992345,-0.8236434099186755,-5.583643409918675,13.632439080992345,8.872439080992345
AIZ,Assurant Inc,123.22,0.0,-123.22,0.0,0.0,51.496624587632596,-114.39401880124592,-237.61401880124592,101.0293011011673,-22.190698898832693
AJG,Arthur J. Gallagher & Co.,119.8,0.0,-119.8,0.0,0.0,-12.081655827397544,-16.91338907814597,-136.71338907814595,31.930422215340148,-87.86957778465985
AKR,Acadia Realty Trust,18.91,0.0,-18.91,0.0,0.0,15.576348073864565,-20.40850486766818,-39.31850486766818,16.845507777074918,-2.0644922229250824
